time,Q1,T1,Tsp1,Q2,T2,Tsp2
11474.474257469177,,23.8,48.0,,23.48,41.0
11479.422728776932,,23.8,48.0,,23.48,41.0
11484.414278745651,,23.8,48.0,,23.48,41.0
11489.322847604752,,23.8,48.0,,23.48,41.0
11494.234450340271,,23.8,48.0,,23.48,41.0
11499.236552476883,,23.8,48.0,,23.48,41.0
11504.190817117691,,23.8,48.0,,23.48,41.0
11509.140036582947,,23.8,48.0,,23.48,41.0
11514.069497823715,,23.8,48.0,,23.48,41.0
11519.033116340637,,23.8,48.0,,23.48,41.0
11524.007858514786,,23.8,48.0,,23.48,41.0
11529.057186365128,,23.8,48.0,,23.48,41.0
11533.99840927124,,23.8,48.0,,23.48,41.0
11538.990014791489,,23.8,48.0,,23.48,41.0
11543.932709932327,,23.8,48.0,,23.48,41.0
11548.873527288437,,23.8,48.0,,23.48,41.0
11553.878819942474,,23.8,48.0,,23.48,41.0
11559.01027727127,,23.8,48.0,,23.48,41.0
11563.947328567505,,23.8,48.0,,23.48,41.0
11568.892964601517,,23.8,48.0,,23.48,41.0
11573.97329545021,,23.8,48.0,,23.48,41.0
11579.056134939194,,23.8,48.0,,23.48,41.0
11584.014825582504,,23.8,48.0,,23.48,41.0
11588.972969293594,,23.8,48.0,,23.48,41.0
11593.966650009155,,23.8,48.0,,23.48,41.0
11598.903317451477,,23.8,48.0,,23.48,41.0
11603.863252162933,,23.8,48.0,,23.48,41.0
11608.803936481476,,23.8,48.0,,23.48,41.0
11613.79147720337,,23.8,48.0,,23.48,41.0
11618.885277986526,,23.8,48.0,,23.48,41.0
11623.78744506836,,23.8,48.0,,23.48,41.0
11628.813156366348,,23.8,48.0,,23.48,41.0
11633.789779186249,,23.8,48.0,,23.48,41.0
11638.707736730576,,23.8,48.0,,23.48,41.0
11643.651983976364,,23.8,48.0,,23.48,41.0
11648.649861097336,,23.8,48.0,,23.48,41.0
11653.538069486618,,23.8,48.0,,23.48,41.0
11658.457253456116,,23.8,48.0,,23.48,41.0
11663.391745567322,,23.8,48.0,,23.48,41.0
11668.36587381363,,23.8,48.0,,23.48,41.0
11673.343137979507,,23.8,48.0,,23.48,41.0
11678.264792442322,,23.8,48.0,,23.48,41.0
11683.203440189362,,23.8,48.0,,23.48,41.0
11688.241593837738,,23.8,48.0,,23.48,41.0
11693.200991630554,,23.8,48.0,,23.48,41.0
11698.124965190887,,23.8,48.0,,23.48,41.0
11703.103560686111,,23.8,48.0,,23.48,41.0
11708.040602684021,,23.8,48.0,,23.48,41.0
11713.075925588608,,23.8,48.0,,23.48,41.0
11717.992989778519,,23.8,48.0,,23.48,41.0
11722.974237918854,,23.8,48.0,,23.48,41.0
11727.875657081604,,23.8,48.0,,23.48,41.0
11732.818405151367,,23.8,48.0,,23.48,41.0
11738.826458215714,,23.8,48.0,,23.48,41.0
11743.818113088608,,23.8,48.0,,23.48,41.0
11748.72126030922,,23.8,48.0,,23.48,41.0
11753.648581266403,,23.8,48.0,,23.48,41.0
11758.655425310135,,23.8,48.0,,23.48,41.0
11763.585285186768,,23.8,48.0,,23.48,41.0
11768.50672841072,,23.8,48.0,,23.48,41.0
11773.435621976852,,23.8,48.0,,23.48,41.0
11778.421929359436,,23.8,48.0,,23.48,41.0
11783.379188537598,,23.8,48.0,,23.48,41.0
11788.315558433533,,23.8,48.0,,23.48,41.0
11793.526753902435,,23.8,48.0,,23.48,41.0
11798.45579957962,,23.8,48.0,,23.48,41.0
11803.374518632889,,23.8,48.0,,23.48,41.0
11808.346463918686,,23.8,48.0,,23.48,41.0
11813.34075307846,,23.8,48.0,,23.48,41.0
11818.396282672882,,23.8,48.0,,23.48,41.0
11823.314811944962,,23.8,48.0,,23.48,41.0
11828.284806966782,,23.8,48.0,,23.48,41.0
11833.251908540726,,23.8,48.0,,23.48,41.0
11838.212228536606,,23.8,48.0,,23.48,41.0
11843.160259485245,,23.8,48.0,,23.48,41.0
11848.09230709076,,23.8,48.0,,23.48,41.0
11853.070442914963,,23.8,48.0,,23.48,41.0
11859.021349191666,,23.8,48.0,,23.48,41.0
11863.960078954697,,23.8,48.0,,23.48,41.0
11868.946418523788,,23.8,48.0,,23.48,41.0
11873.91939163208,,23.8,48.0,,23.48,41.0
11878.849559783936,,23.8,48.0,,23.48,41.0
11883.79004907608,,23.8,48.0,,23.48,41.0
11888.917896032333,,23.8,48.0,,23.48,41.0
11893.870441436768,,23.8,48.0,,23.48,41.0
11898.808682441711,,23.8,48.0,,23.48,41.0
11903.712292194366,,23.8,48.0,,23.48,41.0
11908.665966749191,,23.8,48.0,,23.48,41.0
11913.620644569397,,23.8,48.0,,23.48,41.0
11918.521179199219,,23.8,48.0,,23.48,41.0
11923.499941587448,,23.8,48.0,,23.48,41.0
11928.443043470383,,23.8,48.0,,23.48,41.0
11933.376729249954,,23.8,48.0,,23.48,41.0
11938.299465179443,,23.8,48.0,,23.48,41.0
11943.618117570877,,23.8,48.0,,23.48,41.0
11948.53957271576,,23.8,48.0,,23.48,41.0
11953.495894432068,,23.8,48.0,,23.48,41.0
11958.425575256348,,23.8,48.0,,23.48,41.0
11963.39182806015,,23.8,48.0,,23.48,41.0
11968.300385713577,,23.8,48.0,,23.48,41.0
11973.41610121727,,23.8,48.0,,23.48,41.0
11978.481982707977,,23.8,48.0,,23.48,41.0
11983.566027641296,,23.8,48.0,,23.48,41.0
11988.504272222519,,23.8,48.0,,23.48,41.0
11993.459944725037,,23.8,48.0,,23.48,41.0
11998.424401521683,,23.8,48.0,,23.48,41.0
12003.379440546036,,23.8,48.0,,23.48,41.0
12008.31878232956,,23.8,48.0,,23.48,41.0
12013.263655662537,,23.8,48.0,,23.48,41.0
12018.278978824615,,23.8,48.0,,23.48,41.0
12023.20430636406,,23.8,48.0,,23.48,41.0
12028.139157056808,,23.8,48.0,,23.48,41.0
12033.1697742939,,23.8,48.0,,23.48,41.0
12038.077836751938,,23.8,48.0,,23.48,41.0
12043.020537376404,,23.8,48.0,,23.48,41.0
12047.946076154709,,23.8,48.0,,23.48,41.0
12052.93046116829,,23.8,48.0,,23.48,41.0
12057.930134057999,,23.8,48.0,,23.48,41.0
12062.896609306335,,23.8,48.0,,23.48,41.0
12067.847790956497,,23.8,48.0,,23.48,41.0
12072.851753473282,,23.8,48.0,,23.48,41.0
12077.78088593483,,23.8,48.0,,23.48,41.0
12082.715743303299,,23.8,48.0,,23.48,41.0
12087.691684007645,,23.8,48.0,,23.48,41.0
12092.621831655502,,23.8,41.0,,23.48,41.0
12097.555021762848,,23.8,41.0,,23.48,41.0
12102.513147115707,,23.8,41.0,,23.48,41.0
12107.524927139282,,23.8,41.0,,23.48,41.0
12112.469977140427,,23.8,41.0,,23.48,41.0
12117.376541614532,,23.8,41.0,,23.48,41.0
12122.515340566635,,23.8,41.0,,23.48,41.0
12127.516912460327,,23.8,41.0,,23.48,41.0
12132.471804857254,,23.8,41.0,,23.48,41.0
12137.572348833084,,23.8,41.0,,23.44,41.0
12142.553442716599,,23.8,41.0,,23.48,41.0
12147.504863977432,,23.8,41.0,,23.48,41.0
12152.500188589096,,23.8,41.0,,23.48,41.0
12157.546987056732,,23.8,41.0,,23.48,41.0
12162.526479959488,,23.8,41.0,,23.48,41.0
12167.463322162628,,23.8,41.0,,23.48,41.0
12172.422248125076,,23.8,41.0,,23.48,41.0
12177.380743265152,,23.8,41.0,,23.48,41.0
12182.35677909851,,23.8,41.0,,23.48,41.0
12187.44289302826,,23.8,41.0,,23.48,41.0
12192.39562344551,,23.8,41.0,,23.48,41.0
12197.410518169403,,23.8,41.0,,23.48,41.0
12202.433589220047,,23.8,41.0,,23.48,41.0
12207.387917280197,,23.8,41.0,,23.48,41.0
12212.349135637283,,23.8,41.0,,23.48,41.0
12217.355826854706,,23.8,41.0,,23.48,41.0
12222.420813560486,,23.8,41.0,,23.48,41.0
12227.378194332123,,23.8,41.0,,23.44,41.0
12232.451516628265,,23.8,41.0,,23.48,41.0
12237.43165230751,,23.8,41.0,,23.48,41.0
12242.510583639145,,23.8,41.0,,23.48,41.0
12247.44466996193,,23.8,41.0,,23.48,41.0
12252.430128097534,,23.8,41.0,,23.48,41.0
12257.38624715805,,23.8,41.0,,23.51,41.0
12262.368821620941,,23.8,41.0,,23.44,41.0
12267.309609174728,,23.8,41.0,,23.48,41.0
12272.363963603973,,23.8,41.0,,23.48,41.0
12277.331997156143,,23.8,41.0,,23.48,41.0
12282.250295639038,,23.8,41.0,,23.48,41.0
12287.233529806137,,23.8,41.0,,23.48,41.0
12292.252363920212,,23.8,41.0,,23.48,41.0
12297.187920808792,,23.8,41.0,,23.48,41.0
12302.121086835861,,23.8,41.0,,23.48,41.0
12307.11748790741,,23.8,41.0,,23.48,41.0
12312.068969249725,,23.8,41.0,,23.48,41.0
12317.026244163513,,23.8,41.0,,23.48,41.0
12321.974089384079,,23.8,41.0,,23.48,41.0
12326.9471616745,,23.8,41.0,,23.48,41.0
12331.905142784119,,23.8,41.0,,23.48,41.0
12336.850751638412,,23.8,41.0,,23.48,41.0
12341.789140939713,,23.8,41.0,,23.44,41.0
12346.921969413757,,23.8,41.0,,23.48,41.0
12351.87391591072,,23.8,41.0,,23.48,41.0
12356.976953029633,,23.8,41.0,,23.48,41.0
12361.98991894722,,23.8,41.0,,23.48,41.0
12366.963034629822,,23.8,41.0,,23.48,41.0
12371.920330286026,,23.8,41.0,,23.48,41.0
12376.902862787247,,23.8,41.0,,23.48,41.0
12381.88503074646,,23.8,41.0,,23.48,41.0
12386.825497865677,,23.8,41.0,,23.48,41.0
12391.838932991028,,23.8,41.0,,23.48,41.0
12396.785444021225,,23.8,41.0,,23.48,41.0
12401.756162405014,,23.8,41.0,,23.48,41.0
12406.70463848114,,23.8,41.0,,23.48,41.0
12411.676322221756,,23.8,41.0,,23.48,41.0
12416.875631570816,,23.8,41.0,,23.48,41.0
12421.83678650856,,23.8,41.0,,23.48,41.0
12426.815973997116,,23.8,41.0,,23.48,41.0
12431.773903369904,,23.8,41.0,,23.48,41.0
12436.778672218323,,23.8,41.0,,23.48,41.0
12441.752631187439,,23.8,41.0,,23.48,41.0
12446.840622901917,,23.8,41.0,,23.48,41.0
12451.793399333954,,23.8,41.0,,23.48,41.0
12456.782233715057,,23.8,41.0,,23.48,41.0
12461.739191055298,,23.8,41.0,,23.48,41.0
12466.677850723267,,23.8,41.0,,23.48,41.0
12471.674947738647,,23.8,41.0,,23.48,41.0
12476.611612319946,,23.8,41.0,,23.48,41.0
12481.556377410889,,23.8,41.0,,23.48,41.0
12486.525116920471,,23.8,41.0,,23.48,41.0
12491.528258800507,,23.8,41.0,,23.48,41.0
12496.567979097366,,23.8,41.0,,23.48,41.0
12501.527679920197,,23.8,41.0,,23.48,41.0
12506.52225804329,,23.8,41.0,,23.48,41.0
12511.53044128418,,23.8,41.0,,23.48,41.0
12516.596543312073,,23.8,41.0,,23.48,41.0
12521.513416528702,,23.8,41.0,,23.48,41.0
12526.59352684021,,23.8,41.0,,23.48,41.0
12531.545200109482,,23.8,41.0,,23.48,41.0
12536.487924337387,,23.8,41.0,,23.48,41.0
12541.426507472992,,23.8,41.0,,23.48,41.0
12546.421610355377,,23.8,41.0,,23.48,41.0
12551.378002405167,,23.8,41.0,,23.48,41.0
12556.349544763565,,23.8,41.0,,23.48,41.0
12561.297171354294,,23.8,41.0,,23.48,41.0
12566.277661561966,,23.8,41.0,,23.48,41.0
12571.237586975098,,23.8,41.0,,23.48,41.0
12576.150941848755,,23.8,41.0,,23.48,41.0
12581.133350610733,,23.8,41.0,,23.48,41.0
12586.12760925293,,23.8,41.0,,23.48,41.0
12591.067629814148,,23.8,41.0,,23.48,41.0
12595.993094921112,,23.8,41.0,,23.48,41.0
12600.973900079727,,23.8,41.0,,23.48,41.0
12605.973507165909,,23.8,41.0,,23.48,41.0
12610.888872385025,,23.8,41.0,,23.48,41.0
12615.830859184265,,23.8,41.0,,23.48,41.0
12620.81349515915,,23.8,41.0,,23.48,41.0
12625.740124464035,,23.8,41.0,,23.48,41.0
12630.70216012001,,23.8,41.0,,23.48,41.0
12635.76720046997,,23.8,41.0,,23.48,41.0
12640.690655708313,,23.8,41.0,,23.48,41.0
12645.619694948196,,23.8,41.0,,23.48,41.0
12650.554250478745,,23.8,41.0,,23.48,41.0
12655.53624868393,,23.8,41.0,,23.48,41.0
12660.485191106796,,23.8,41.0,,23.48,41.0
12665.443792104721,,23.8,41.0,,23.48,41.0
12670.516166687012,,23.8,41.0,,23.48,41.0
12675.52509880066,,23.8,41.0,,23.48,41.0
12680.477432012558,,23.8,41.0,,23.48,41.0
12685.40351843834,,23.8,41.0,,23.48,41.0
12690.420844316483,,23.8,41.0,,23.48,41.0
12695.404325008392,,23.8,41.0,,23.48,41.0
12700.36992764473,,23.8,41.0,,23.48,41.0
12705.336718320847,,23.8,41.0,,23.48,41.0
12710.338873624802,,23.8,41.0,,23.48,41.0
12715.302463769913,,23.8,41.0,,23.48,41.0
12720.243158578873,,23.8,41.0,,23.48,41.0
12725.206828832626,,23.8,41.0,,23.48,41.0
12730.184032440186,,23.8,41.0,,23.48,41.0
12735.0735476017,,23.8,41.0,,23.48,41.0
12740.01989197731,,23.8,41.0,,23.48,41.0
12744.997875213623,,23.8,41.0,,23.48,41.0
12749.922102212906,,23.8,41.0,,23.48,41.0
12754.903294563293,,23.8,41.0,,23.48,41.0
12759.816529512405,,23.8,41.0,,23.48,41.0
12764.809944152832,,23.8,41.0,,23.48,41.0
12769.883661985397,,23.8,41.0,,23.48,41.0
12774.835542440414,,23.8,41.0,,23.48,41.0
12779.793349981308,,23.8,41.0,,23.48,41.0
12784.77418756485,,23.8,41.0,,23.48,41.0
12789.750023841858,,23.8,41.0,,23.48,41.0
12794.723204612732,,23.8,41.0,,23.48,41.0
12799.702847003937,,23.8,41.0,,23.48,41.0
12804.631465435028,,23.8,41.0,,23.48,41.0
12809.615129709244,,23.8,41.0,,23.48,41.0
12814.539762973785,,23.8,41.0,,23.48,41.0
12819.515190124512,,23.8,41.0,,23.48,41.0
12824.481927871704,,23.8,41.0,,23.48,41.0
12829.420817136765,,23.8,41.0,,23.48,41.0
12834.375008583069,,23.8,41.0,,23.48,41.0
12839.53471326828,,23.8,41.0,,23.48,41.0
12844.446142435074,,23.8,41.0,,23.48,41.0
12849.378858089447,,23.8,41.0,,23.48,41.0
12854.379185676575,,23.8,41.0,,23.48,41.0
12859.3450319767,,23.8,41.0,,23.48,41.0
12864.286076307297,,23.8,41.0,,23.48,41.0
12869.220113039017,,23.8,41.0,,23.48,41.0
12874.273807525635,,23.8,41.0,,23.48,41.0
12879.19471025467,,23.8,41.0,,23.48,43.0
12884.1244866848,,23.8,41.0,,23.48,43.0
12889.066719770432,,23.8,41.0,,23.48,43.0
12894.086249828339,,23.8,41.0,,23.48,43.0
12899.018775463104,,23.8,41.0,,23.48,43.0
12904.038017749786,,23.8,41.0,,23.48,43.0
12909.017023324966,,23.8,41.0,,23.48,43.0
12914.00134730339,,23.8,41.0,,23.48,43.0
12918.942208766937,,23.8,41.0,,23.48,43.0
12923.862146377563,,23.8,41.0,,23.48,43.0
12928.844841718674,,23.8,41.0,,23.48,43.0
12933.808685779572,,23.8,41.0,,23.48,43.0
12938.800290822983,,23.8,41.0,,23.48,43.0
12943.8478307724,,23.8,41.0,,23.48,43.0
12948.87906074524,,23.8,41.0,,23.48,43.0
12953.814927101135,,23.8,41.0,,23.48,43.0
12958.76988196373,,23.8,41.0,,23.48,43.0
12963.871237277985,,23.8,41.0,,23.48,43.0
12968.847504854202,,23.8,41.0,,23.48,43.0
12973.806114912033,,23.8,41.0,,23.48,43.0
12978.72844338417,,23.8,41.0,,23.48,43.0
12983.721046209335,,23.8,41.0,,23.48,43.0
12988.688631296158,,23.8,41.0,,23.48,43.0
12993.689919948578,,23.8,41.0,,23.48,43.0
12998.586833953857,,23.8,41.0,,23.48,43.0
13003.647920131683,,23.8,41.0,,23.48,43.0
13008.594396352768,,23.8,41.0,,23.48,43.0
13013.584675073624,,23.8,41.0,,23.48,43.0
13018.585279226303,,23.8,41.0,,23.48,43.0
13023.558865070343,,23.8,41.0,,23.48,43.0
13028.556858539581,,23.8,41.0,,23.48,43.0
13033.514338731766,,23.8,41.0,,23.48,43.0
13038.517713069916,,23.8,41.0,,23.48,43.0
13043.474467039108,,23.8,41.0,,23.48,43.0
13048.459954023361,,23.8,41.0,,23.48,43.0
13053.418113470078,,23.8,41.0,,23.48,43.0
13058.410879135132,,23.8,41.0,,23.48,43.0
13063.346905231476,,23.8,41.0,,23.48,43.0
13068.44875049591,,23.8,41.0,,23.48,43.0
13073.457597970963,,23.8,41.0,,23.48,43.0
13078.401648044586,,23.8,41.0,,23.48,43.0
13083.374355316162,,23.8,41.0,,23.48,43.0
13088.322849750519,,23.8,41.0,,23.48,43.0
13093.293639183044,,23.8,41.0,,23.48,43.0
13098.212398767471,,23.8,41.0,,23.48,43.0
13103.181992053986,,23.8,41.0,,23.48,43.0
13108.121486902237,,23.8,41.0,,23.48,43.0
13113.147711515427,,23.8,41.0,,23.48,43.0
13118.098134040833,,23.8,41.0,,23.48,43.0
13123.051521778107,,23.8,41.0,,23.48,43.0
13128.068732500076,,23.8,41.0,,23.48,43.0
13133.053665876389,,23.8,41.0,,23.48,43.0
13138.124145746231,,23.8,41.0,,23.48,43.0
13143.059225559235,,23.8,41.0,,23.48,43.0
13148.072090864182,,23.8,41.0,,23.48,43.0
13153.053976535797,,23.8,41.0,,23.48,43.0
13158.039668798447,,23.8,41.0,,23.51,43.0
13163.012899637222,,23.8,41.0,,23.48,43.0
13168.026548147202,,23.8,41.0,,23.48,43.0
13172.958104610443,,23.8,41.0,,23.48,43.0
13177.892578601837,,23.8,41.0,,23.48,43.0
13182.858353614807,,23.8,41.0,,23.48,43.0
13187.803028821945,,23.8,41.0,,23.48,43.0
13192.764447927475,,23.8,41.0,,23.48,43.0
13197.689112186432,,23.8,41.0,,23.48,43.0
13202.69775056839,,23.8,41.0,,23.48,43.0
13207.66608953476,,23.8,41.0,,23.48,43.0
13212.632625341415,,23.8,41.0,,23.48,43.0
13217.922006607056,,23.8,41.0,,23.48,43.0
13222.924509525299,,23.8,41.0,,23.48,43.0
13227.85234284401,,23.8,41.0,,23.48,43.0
13232.883095264435,,23.8,41.0,,23.48,43.0
13237.912221193314,,23.8,41.0,,23.48,43.0
13242.895620584488,,23.8,41.0,,23.48,43.0
13247.962803125381,,23.8,41.0,,23.48,43.0
13252.90788936615,,23.8,41.0,,23.48,43.0
13257.905615568161,,23.8,41.0,,23.48,43.0
13263.89096045494,,23.8,41.0,,23.48,43.0
13268.82629776001,,23.8,41.0,,23.48,43.0
13273.751134872437,,23.8,41.0,,23.48,43.0
13278.757056951523,,23.8,41.0,,23.48,43.0
13283.712835550308,,23.8,41.0,,23.48,43.0
13288.666625738144,,23.8,41.0,,23.48,43.0
13293.660875797272,,23.8,41.0,,23.48,43.0
13298.606632709503,,23.8,41.0,,23.48,43.0
13303.555959701538,,23.8,41.0,,23.48,43.0
13308.51951789856,,23.8,41.0,,23.48,43.0
13313.492207050323,,23.8,41.0,,23.48,43.0
13318.417983531952,,23.8,41.0,,23.48,43.0
13323.529951810837,,23.8,41.0,,23.48,43.0
13328.48853468895,,23.8,41.0,,23.48,43.0
13333.509680986404,,23.8,41.0,,23.48,43.0
13338.50795173645,,23.8,41.0,,23.48,43.0
13343.506974697113,,23.8,41.0,,23.48,43.0
13348.514236211777,,23.8,41.0,,23.48,43.0
13353.538910865784,,23.8,41.0,,23.48,43.0
13358.522704601288,,23.8,41.0,,23.48,43.0
13363.504214525223,,23.8,41.0,,23.48,43.0
13368.528710365295,,23.8,41.0,,23.48,43.0
13373.508641958237,,23.8,41.0,,23.48,43.0
13378.47785782814,,23.8,41.0,,23.48,43.0
13383.437119722366,,23.8,41.0,,23.44,43.0
13388.435582399368,,23.8,41.0,,23.44,43.0
13393.625361204147,,23.8,41.0,,23.48,43.0
13398.576938867569,,23.8,41.0,,23.48,43.0
13403.564665317535,,23.8,41.0,,23.48,43.0
13408.778497219086,,23.8,41.0,,23.48,43.0
13413.756428003311,,23.8,41.0,,23.48,43.0
13418.705925226212,,23.8,41.0,,23.48,43.0
13423.71111702919,,23.8,41.0,,23.48,43.0
13428.680016994476,,23.8,41.0,,23.48,43.0
13433.643108606339,,23.8,41.0,,23.48,43.0
13438.59856247902,,23.8,41.0,,23.48,43.0
13443.575778007507,,23.8,41.0,,23.48,43.0
13448.667341470718,,23.8,41.0,,23.48,43.0
13453.654051542282,,23.8,41.0,,23.48,43.0
13458.667424201965,,23.8,41.0,,23.48,43.0
13463.646626472473,,23.8,41.0,,23.48,43.0
13468.63279056549,,23.8,41.0,,23.44,43.0
13473.63208413124,,23.8,41.0,,23.48,43.0
13478.600224494934,,23.8,41.0,,23.48,43.0
13483.600798130035,,23.8,41.0,,23.48,43.0
13488.560643911362,,23.8,41.0,,23.48,43.0
13493.527579545975,,23.8,41.0,,23.48,43.0
13498.538029432297,,23.8,41.0,,23.48,43.0
13503.498271942139,,23.8,41.0,,23.48,43.0
13508.424164295197,,23.8,41.0,,23.48,43.0
13513.421531200409,,23.8,41.0,,23.48,43.0
13518.377116918564,,23.8,41.0,,23.48,43.0
13523.338977098465,,23.8,41.0,,23.48,43.0
13528.272421121597,,23.8,41.0,,23.48,43.0
13533.277855157852,,23.8,41.0,,23.48,43.0
13538.255306959152,,23.8,41.0,,23.48,43.0
13543.212301969528,,23.8,41.0,,23.48,43.0
13548.17855811119,,23.8,41.0,,23.48,43.0
13553.177355527878,,23.8,41.0,,23.44,43.0
13558.15254497528,,23.8,41.0,,23.48,43.0
13563.114515066147,,23.8,41.0,,23.48,43.0
13568.117782115936,,23.8,41.0,,23.48,43.0
13573.082159519196,,23.8,41.0,,23.48,43.0
13578.055269241333,,23.8,41.0,,23.48,43.0
13583.03926205635,,23.8,41.0,,23.48,43.0
13588.021574735641,,23.8,41.0,,23.41,43.0
13593.200157642365,,23.8,41.0,,23.48,43.0
13598.174884080887,,23.8,41.0,,23.48,43.0
13603.307862997055,,23.8,41.0,,23.48,43.0
13608.310903310776,,23.8,41.0,,23.48,43.0
13614.262595653534,,23.8,41.0,,23.48,43.0
13619.226246118546,,23.8,41.0,,23.48,43.0
13625.251959323883,,23.8,41.0,,23.48,43.0
13630.2056286335,,23.8,41.0,,23.48,43.0
13635.315856456757,,23.8,41.0,,23.48,43.0
13640.258684635162,,23.8,41.0,,23.48,43.0
13645.255415439606,,23.8,41.0,,23.48,43.0
13650.230622291565,,23.8,41.0,,23.48,43.0
13655.194851875305,,23.8,41.0,,23.48,43.0
13660.142095327377,,23.8,41.0,,23.48,43.0
13665.187104225159,,23.8,41.0,,23.48,43.0
13670.1681265831,,23.8,41.0,,23.48,43.0
13675.145558834076,,23.8,41.0,,23.48,43.0
13680.148094654083,,23.8,41.0,,23.48,43.0
13685.258540391922,,23.8,41.0,,23.44,43.0
13690.218586206436,,23.8,41.0,,23.48,43.0
13695.212746858597,,23.8,41.0,,23.48,43.0
13700.2338950634,,23.8,41.0,,23.48,43.0
13705.177145719528,,23.8,41.0,,23.48,43.0
13710.145345449448,,23.8,41.0,,23.48,43.0
13715.117909193039,,23.8,41.0,,23.48,43.0
13720.173724889755,,23.8,41.0,,23.44,43.0
13725.135565280914,,23.8,41.0,,23.48,43.0
13730.078031301498,,23.8,41.0,,23.48,43.0
13735.081174850464,,23.8,41.0,,23.48,43.0
13740.038250207901,,23.8,41.0,,23.48,43.0
13744.999114274979,,23.8,41.0,,23.48,43.0
13749.984303712845,,23.8,41.0,,23.48,43.0
13754.975848197937,,23.8,41.0,,23.44,43.0
13759.919685602188,,23.8,41.0,,23.48,43.0
13764.887202978134,,23.8,41.0,,23.48,43.0
13769.8656270504,,23.8,41.0,,23.48,43.0
13774.871224880219,,23.8,41.0,,23.48,43.0
13779.833831071854,,23.8,41.0,,23.48,43.0
13784.878611564636,,23.8,41.0,,23.48,43.0
13789.885828495026,,23.8,41.0,,23.48,43.0
13794.831930160522,,23.8,41.0,,23.48,43.0
13799.799201965332,,23.8,41.0,,23.44,43.0
13804.748415231705,,23.8,41.0,,23.48,43.0
13809.778852701187,,23.8,41.0,,23.48,43.0
13814.767758607864,,23.8,41.0,,23.44,43.0
13819.747556686401,,23.8,41.0,,23.48,43.0
13824.72854423523,,23.8,41.0,,23.48,43.0
13829.730757951736,,23.8,41.0,,23.48,43.0
13834.714390277863,,23.8,41.0,,23.48,43.0
13839.666069507599,,23.8,41.0,,23.48,43.0
13844.682462215424,,23.8,41.0,,23.48,43.0
13849.643277406693,,23.8,41.0,,23.48,43.0
13854.609613656998,,23.8,41.0,,23.48,43.0
13859.602193832397,,23.8,41.0,,23.44,43.0
13864.695693969727,,23.8,41.0,,23.48,43.0
13869.673399925232,,23.8,41.0,,23.48,43.0
13874.62410902977,,23.8,41.0,,23.48,43.0
13879.59916973114,,23.8,41.0,,23.44,43.0
13884.605956792831,,23.8,41.0,,23.48,43.0
13889.571065187454,,23.8,41.0,,23.48,43.0
13894.527074098587,,23.8,41.0,,23.48,43.0
13899.52720451355,,23.8,41.0,,23.48,43.0
13904.472642660141,,23.8,41.0,,23.48,43.0
13909.442382335663,,23.8,41.0,,23.48,43.0
13914.405837774277,,23.8,41.0,,23.48,43.0
13919.560982465744,,23.8,41.0,,23.48,43.0
13924.514332532883,,23.8,41.0,,23.48,43.0
13929.621851921082,,23.8,41.0,,23.48,43.0
13934.592267751694,,23.8,41.0,,23.48,43.0
13939.559818267822,,23.8,41.0,,23.48,43.0
13944.528291940689,,23.8,41.0,,23.48,43.0
13949.473459005356,,23.8,41.0,,23.48,43.0
13954.486702680588,,23.8,41.0,,23.41,43.0
13959.424090385437,,23.8,41.0,,23.48,43.0
13964.653831005096,,23.8,41.0,,23.48,43.0
13969.611145973206,,23.8,41.0,,23.44,43.0
13974.610675096512,,23.8,41.0,,23.44,43.0
13979.566529750824,,23.8,41.0,,23.44,43.0
13984.515295743942,,23.8,41.0,,23.48,43.0
13989.48561835289,,23.8,41.0,,23.48,43.0
13994.481328964233,,23.8,41.0,,23.48,43.0
13999.432777166367,,23.8,41.0,,23.44,43.0
14004.394374132156,,23.8,41.0,,23.48,43.0
14009.438406944275,,23.8,41.0,,23.48,43.0
14014.463321208954,,23.8,41.0,,23.48,43.0
14019.47433423996,,23.8,41.0,,23.48,43.0
14024.421167612076,,23.8,41.0,,23.48,43.0
14029.530222892761,,23.8,41.0,,23.48,43.0
14034.498525381088,,23.8,41.0,,23.48,43.0
14039.448101520538,,23.8,41.0,,23.48,43.0
14044.51053571701,,23.8,41.0,,23.44,43.0
14049.520728826523,,23.8,41.0,,23.48,43.0
14054.495482683182,,23.8,41.0,,23.41,43.0
14060.054372787476,,23.8,41.0,,23.48,43.0
14065.057440519333,,23.8,41.0,,23.48,43.0
14070.003030061722,,23.8,41.0,,23.48,43.0
14074.983505249023,,23.8,41.0,,23.44,43.0
14079.94792342186,,23.8,41.0,,23.48,43.0
14084.972160339355,,23.8,41.0,,23.48,43.0
14089.922301769257,,23.8,41.0,,23.48,43.0
14094.86880683899,,23.8,41.0,,23.48,43.0
14099.817232847214,,23.8,41.0,,23.48,43.0
14104.823893785477,,23.8,41.0,,23.48,43.0
14109.816771268845,,23.8,41.0,,23.44,43.0
14114.782251358032,,23.8,41.0,,23.48,43.0
14119.825006961823,,23.8,41.0,,23.48,43.0
14124.787653684616,,23.8,41.0,,23.48,43.0
14129.76487326622,,23.8,41.0,,23.48,43.0
14134.72871351242,,23.8,41.0,,23.48,43.0
14139.82489657402,,23.8,41.0,,23.41,43.0
14144.76499581337,,23.8,41.0,,23.48,43.0
14149.745149374008,,23.8,41.0,,23.44,43.0
