Q1,T1,Tsp
38.619965924262935,52.48,52.0
38.581545031928954,52.48,52.0
38.542928454780515,52.48,52.0
38.50451533527368,52.48,52.0
38.46559500446313,52.48,52.0
38.42718527240747,52.48,52.0
38.388748513984616,52.48,52.0
38.35033797626489,52.48,52.0
38.31187556476586,52.48,52.0
38.27347338581079,52.48,52.0
38.23507218646997,52.48,52.0
38.19665299701685,52.48,52.0
38.15799729022974,52.48,52.0
38.1195636629104,52.48,52.0
38.26351524581899,52.45,52.0
38.045082982635435,52.48,52.0
38.189075034713646,52.45,52.0
38.15279284915914,52.45,52.0
38.29916135845175,52.42,52.0
38.69095044574728,52.35,52.0
39.63572367191308,52.19,52.0
39.802914321327144,52.16,52.0
39.79010585269921,52.16,52.0
39.59488171348564,52.19,52.0
39.76208030357354,52.16,52.0
39.74922055320733,52.16,52.0
39.736418694686826,52.16,52.0
39.72361828575128,52.16,52.0
39.710809334945615,52.16,52.0
39.69799889183038,52.16,52.0
39.685186843490534,52.16,52.0
39.67236943626397,52.16,52.0
39.65948119773858,52.16,52.0
39.82907484512319,52.13,52.0
39.636262027740415,52.16,52.0
39.62346176223748,52.16,52.0
39.61055981216424,52.16,52.0
39.59775960464471,52.16,52.0
39.58495704727166,52.16,52.0
39.57215602493279,52.16,52.0
39.55928129653923,52.16,52.0
39.54647992629997,52.16,52.0
39.71599983177174,52.13,52.0
39.70559233112324,52.13,52.0
39.69512170104969,52.13,52.0
39.68471600055683,52.13,52.0
39.49191274738304,52.16,52.0
39.661504845046885,52.13,52.0
39.4686092304229,52.16,52.0
40.8542205110549,51.93,52.0
39.643813550948984,52.13,52.0
39.87660067119587,52.09,52.0
39.443701916313096,52.16,52.0
39.85649296417225,52.09,52.0
39.84928990688312,52.09,52.0
39.41646454677574,52.16,52.0
39.403641267967146,52.16,52.0
39.57316137676228,52.13,52.0
39.56268207321156,52.13,52.0
39.369877556610035,52.16,52.0
40.14747444553365,52.03,52.0
39.96266568393697,52.06,52.0
40.140248817634486,52.03,52.0
39.52983377170552,52.13,52.0
39.51941660823811,52.13,52.0
3.454118782234083,52.06,46.0
3.9421130430220686,51.9,46.0
3.105289398002526,51.96,46.0
1.4117273405074329,52.16,46.0
1.1007990938185515,52.13,46.0
1.2166229461668863,52.03,46.0
0.5514513393400975,52.06,46.0
0.0662242515562852,52.06,46.0
0.371644526481532,51.93,46.0
0.0,51.96,46.0
0.07952782917013934,51.9,46.0
0.0,51.87,46.0
0.0,51.84,46.0
0.0,51.84,46.0
0.0,51.84,46.0
0.0,51.84,46.0
0.577660852241408,51.74,46.0
1.5164872398375593,51.51,46.0
1.0723761196135584,51.51,46.0
0.6283613714217253,51.51,46.0
0.5517320550917404,51.45,46.0
0.9033677835463436,51.32,46.0
1.26812571220389,51.19,46.0
0.8526339845656459,51.19,46.0
0.6194319421767354,51.16,46.0
0.8144224149702808,51.06,46.0
1.5625011468886463,50.87,46.0
1.17261960372916,50.87,46.0
1.7552204866408232,50.71,46.0
2.3509174356459717,50.55,46.0
1.9862393026351093,50.55,46.0
1.8650817115782807,50.51,46.0
3.267395104217435,50.22,46.0
2.9297769134520557,50.22,46.0
2.7722931793212027,50.19,46.0
4.200138975906281,49.9,46.0
3.8880027740477594,49.9,46.0
3.758287845039284,49.87,46.0
5.211397572517306,49.58,46.0
4.924857797050386,49.58,46.0
5.609173395347483,49.42,46.0
6.308288955497652,49.26,46.0
6.046848816871552,49.26,46.0
6.75872606754292,49.1,46.0
7.481924479484469,48.94,46.0
7.246574363899143,48.94,46.0
9.017753206634424,48.61,46.0
8.807597747802639,48.61,46.0
8.598473668289088,48.61,46.0
10.33396004390707,48.29,46.0
10.150625340080165,48.29,46.0
10.94018280410755,48.13,46.0
11.742574161910916,47.97,46.0
11.58486237697592,47.97,46.0
11.608431745719823,47.94,46.0
13.033862011527916,47.68,46.0
13.081244104957488,47.65,46.0
13.19241398010244,47.61,46.0
14.583546484374903,47.36,46.0
14.717169647979635,47.32,46.0
14.611472036743063,47.32,46.0
16.268943770027054,47.03,46.0
16.368941652870078,47.0,46.0
16.288927233314414,47.0,46.0
16.573720007896338,46.94,46.0
18.07931766033163,46.68,46.0
18.024864898490808,46.68,46.0
17.97010913219442,46.68,46.0
17.91565059871664,46.68,46.0
19.442023914527784,46.42,46.0
19.773202532386684,46.36,46.0
19.92677609653464,46.33,46.0
21.663561446571254,46.04,46.0
21.660355333900355,46.04,46.0
21.65713186206808,46.04,46.0
22.079533522033596,45.97,46.0
22.264335594558627,45.94,46.0
23.424474659347432,45.75,46.0
23.687678675079237,45.71,46.0
23.710905441093335,45.71,46.0
23.734113655090223,45.71,46.0
24.730143524169836,45.55,46.0
25.738980185508623,45.39,46.0
25.78810717067708,45.39,46.0
25.83698450736989,45.39,46.0
27.648994326400647,45.1,46.0
27.72140722351063,45.1,46.0
27.975813928604023,45.07,46.0
28.05068718757619,45.07,46.0
28.125663222503558,45.07,46.0
28.200244827651872,45.07,46.0
30.03792678337086,44.78,46.0
30.317941565322773,44.75,46.0
30.418125695991414,44.75,46.0
30.518900055694477,44.75,46.0
30.618968004989522,44.75,46.0
30.719011301803487,44.75,46.0
30.819012040901082,44.75,46.0
31.344720981788534,44.68,46.0
31.633490574073697,44.65,46.0
32.16712862758627,44.58,46.0
33.01043669147481,44.46,46.0
33.376862487983594,44.42,46.0
33.50405464572896,44.42,46.0
33.63070164127339,44.42,46.0
33.75719904117574,44.42,46.0
33.88449360141743,44.42,46.0
34.01108309726704,44.42,46.0
34.31999152832021,44.39,46.0
34.26658876914967,44.42,46.0
34.393843760681044,44.42,46.0
34.52030740814198,44.42,46.0
34.64686230773915,44.42,46.0
34.77391032447804,44.42,46.0
34.900538876724134,44.42,46.0
35.026940232849014,44.42,46.0
35.518359165191555,44.36,46.0
35.28483980941762,44.42,46.0
35.59427485733022,44.39,46.0
36.08792085266104,44.33,46.0
35.85676473484029,44.39,46.0
36.16863079090109,44.36,46.0
36.117667214202775,44.39,46.0
36.06409876670826,44.42,46.0
36.19061457977284,44.42,46.0
36.31710836334217,44.42,46.0
36.44447603378285,44.42,46.0
36.75329258556356,44.39,46.0
36.69972474079121,44.42,46.0
36.82677763957966,44.42,46.0
36.95415567684162,44.42,46.0
37.08077145137776,44.42,46.0
37.20726568698872,44.42,46.0
37.33382944660176,44.42,46.0
37.46100801296224,44.42,46.0
37.58751749744405,44.42,46.0
37.714914399909865,44.42,46.0
37.841374159812815,44.42,46.0
37.967854321861154,44.42,46.0
38.094326678657424,44.42,46.0
38.22099347362507,44.42,46.0
38.3476508661269,44.42,46.0
38.47405246334065,44.42,46.0
38.35738135280599,44.46,46.0
37.507781537055884,44.62,46.0
38.22638303394305,44.52,46.0
36.947081958007715,44.75,46.0
37.290336556053056,44.71,46.0
37.57622055263509,44.68,46.0
37.25624952049245,44.75,46.0
37.35628645153035,44.75,46.0
37.45638024539937,44.75,46.0
37.5565542432784,44.75,46.0
37.65676271648397,44.75,46.0
37.75701718063344,44.75,46.0
37.67465436553944,44.78,46.0
37.58992572631824,44.81,46.0
37.25959677734363,44.88,46.0
36.98444554290763,44.94,46.0
36.278857959747214,45.07,46.0
36.353785125541584,45.07,46.0
36.42830365314474,45.07,46.0
36.502750021171465,45.07,46.0
36.57720625171651,45.07,46.0
36.651657125282185,45.07,46.0
36.726634738922016,45.07,46.0
36.80106751937856,45.07,46.0
36.87553687629689,45.07,46.0
36.76788922843922,45.1,46.0
36.41430881137837,45.17,46.0
35.93361279201498,45.26,46.0
35.992836235999974,45.26,46.0
35.2620257118224,45.39,46.0
35.31085474071492,45.39,46.0
35.35987001991262,45.39,46.0
35.408673114776505,45.39,46.0
35.45748561058034,45.39,46.0
35.50659801731099,45.39,46.0
35.55546262550344,45.39,46.0
35.604545631027115,45.39,46.0
35.65336580581655,45.39,46.0
34.91177822952258,45.52,46.0
35.740749982833755,45.39,46.0
35.18159816303242,45.49,46.0
34.85760711517326,45.55,46.0
34.28561301650992,45.65,46.0
33.948854169464006,45.71,46.0
33.97207678146352,45.71,46.0
33.995303541946306,45.71,46.0
34.018670504569904,45.71,46.0
34.04188634624471,45.71,46.0
34.065100102615254,45.71,46.0
34.0883405752181,45.71,46.0
34.111585185241594,45.71,46.0
34.13489786357869,45.71,46.0
33.914907133293056,45.75,46.0
33.93492527694693,45.75,46.0
34.19812830810537,45.71,46.0
33.00538077125542,45.91,46.0
32.647785569763094,45.97,46.0
33.62301118030537,45.81,46.0
32.847817241096415,45.94,46.0
32.244600637245085,46.04,46.0
32.24139782352438,46.04,46.0
32.23817945270529,46.04,46.0
32.23497535648337,46.04,46.0
32.23177520542136,46.04,46.0
32.22854949054709,46.04,46.0
32.225326885414034,46.04,46.0
32.222126284217744,46.04,46.0
32.218920298194796,46.04,46.0
32.215719458961395,46.04,46.0
32.2124894563674,46.04,46.0
32.209287395667936,46.04,46.0
31.841284015846142,46.1,46.0
32.015678938293355,46.07,46.0
32.19247242584219,46.04,46.0
32.189270391082665,46.04,46.0
31.82120890197743,46.1,46.0
31.995607939338583,46.07,46.0
31.19958847675312,46.2,46.0
30.636385318374543,46.29,46.0
31.16026642570484,46.2,46.0
30.171258447647,46.36,46.0
30.142375384139918,46.36,46.0
30.113550026321313,46.36,46.0
30.267046655845554,46.33,46.0
30.058197526359464,46.36,46.0
30.02938496074667,46.36,46.0
30.000584837150477,46.36,46.0
29.97174562969198,46.36,46.0
29.942928745078945,46.36,46.0
29.914076937675382,46.36,46.0
29.885064674949554,46.36,46.0
29.85626317806235,46.36,46.0
29.82741969280234,46.36,46.0
29.798404340171725,46.36,46.0
29.769603166007908,46.36,46.0
29.740747451591403,46.36,46.0
29.711946758079442,46.36,46.0
29.683064903068455,46.36,46.0
29.654225990867527,46.36,46.0
29.625399671745214,46.36,46.0
29.596460873222266,46.36,46.0
29.56762481746665,46.36,46.0
29.53863132076255,46.36,46.0
29.509637885856545,46.36,46.0
29.480737086296,46.36,46.0
29.451882697105326,46.36,46.0
29.42307925701133,46.36,46.0
29.81983671016685,46.29,46.0
29.37102833995811,46.36,46.0
29.342180995750343,46.36,46.0
29.3133446996688,46.36,46.0
29.284495851707373,46.36,46.0
29.25568138408652,46.36,46.0
29.226872801017674,46.36,46.0
29.198046852683934,46.36,46.0
29.169246763420016,46.36,46.0
29.140434719657808,46.36,46.0
29.537087702941808,46.29,46.0
29.270496414375224,46.33,46.0
29.24405887546531,46.33,46.0
29.0352557580947,46.36,46.0
29.18884923095695,46.33,46.0
28.98002479324332,46.36,46.0
29.13345662345878,46.33,46.0
28.924598423385532,46.36,46.0
29.321386951446446,46.29,46.0
29.480571419525067,46.26,46.0
29.034089676093974,46.33,46.0
29.615669939422535,46.23,46.0
29.232283456802282,46.29,46.0
29.999476245498588,46.16,46.0
30.533868077087313,46.07,46.0
30.710667495727456,46.04,46.0
29.734618484496966,46.2,46.0
29.961809945678645,46.16,46.0
30.1313961271285,46.13,46.0
30.485781266975316,46.07,46.0
30.662560075569072,46.04,46.0
30.659358125495828,46.04,46.0
30.65615298709861,46.04,46.0
30.47054437675467,46.07,46.0
30.64732620964042,46.04,46.0
30.64411844749442,46.04,46.0
30.640906335830604,46.04,46.0
30.637704603958046,46.04,46.0
30.63450112724296,46.04,46.0
30.631278714370644,46.04,46.0
30.628072267532264,46.04,46.0
30.62487055702201,46.04,46.0
30.62166597938529,46.04,46.0
30.61846454505912,46.04,46.0
30.615262180709752,46.04,46.0
30.612040232467564,46.04,46.0
30.60883768577567,46.04,46.0
30.605614365005405,46.04,46.0
30.602414294814974,46.04,46.0
30.599209423446567,46.04,46.0
30.596004046249302,46.04,46.0
30.592802913284213,46.04,46.0
30.58960093650809,46.04,46.0
30.586380630874547,46.04,46.0
30.58317847785941,46.04,46.0
30.579976208114537,46.04,46.0
30.576775499343785,46.04,46.0
30.573569266891393,46.04,46.0
30.570364134597693,46.04,46.0
30.810364134597688,46.0,46.0
30.56716314582816,46.04,46.0
30.563941935348424,46.04,46.0
30.56073996086112,46.04,46.0
30.557516128158483,46.04,46.0
30.5543161014556,46.04,46.0
30.551115248489292,46.04,46.0
30.547913628768832,46.04,46.0
30.544712982559115,46.04,46.0
30.541509730911166,46.04,46.0
30.538289711379917,46.04,46.0
30.535088029098425,46.04,46.0
30.53188638801566,46.04,46.0
30.52868422431937,46.04,46.0
30.525458595657263,46.04,46.0
30.947860852432168,45.97,46.0
30.950263511466897,45.97,46.0
30.77026351146689,46.0,46.0
31.135101801109236,45.94,46.0
30.53189928798667,46.04,46.0
30.528696413230808,46.04,46.0
30.52549525585166,46.04,46.0
30.522295216941746,46.04,46.0
30.76229521694174,46.0,46.0
31.127103043556136,45.94,46.0
31.73991438999165,45.84,46.0
31.75271709384907,45.84,46.0
30.79271709384909,46.0,46.0
30.79271709384909,46.0,46.0
30.97511990165702,45.97,46.0
31.585535416221543,45.87,46.0
30.987953672981178,45.97,46.0
31.598367608070298,45.87,46.0
31.183176217460556,45.94,46.0
30.823176217460542,46.0,46.0
30.823176217460542,46.0,46.0
31.005577706336894,45.97,46.0
30.825577706336887,46.0,46.0
32.163191952323814,45.78,46.0
31.02560862750999,45.97,46.0
32.36564605445853,45.75,46.0
32.20335370712271,45.78,46.0
32.403357788848794,45.75,46.0
32.42337341003409,45.75,46.0
32.44351526908866,45.75,46.0
31.916408143234143,45.84,46.0
32.47642565746298,45.75,46.0
31.76682882633202,45.87,46.0
32.506973083877476,45.75,46.0
32.16228653202047,45.81,46.0
31.81268882064812,45.87,46.0
31.57989173717492,45.91,46.0
31.039891737174898,46.0,46.0
30.79667032756797,46.04,46.0
30.793467726707373,46.04,46.0
31.82391675987236,45.87,46.0
31.226318886184607,45.97,46.0
30.80311664695731,46.04,46.0
30.79989450416556,46.04,46.0
31.039894504165556,46.0,46.0
30.796691370010286,46.04,46.0
31.03669137001028,46.0,46.0
30.793490283584504,46.04,46.0
30.790266930770784,46.04,46.0
30.787059826278597,46.04,46.0
30.78383079338065,46.04,46.0
30.780627653121858,46.04,46.0
30.777427087020783,46.04,46.0
30.77422483177176,46.04,46.0
31.014224831771756,46.0,46.0
31.014224831771756,46.0,46.0
30.77100181617728,46.04,46.0
31.011001816177274,46.0,46.0
31.011001816177274,46.0,46.0
30.767794414138706,46.04,46.0
30.76458503303519,46.04,46.0
31.004585033035184,46.0,46.0
30.761375585555943,46.04,46.0
30.758170055007845,46.04,46.0
30.75496717872611,46.04,46.0
30.751744499587925,46.04,46.0
30.748533646774206,46.04,46.0
30.745320256423863,46.04,46.0
30.74211430244437,46.04,46.0
30.738911744308385,46.04,46.0
30.97891174430838,46.0,46.0
30.735710892867957,46.04,46.0
30.7324951526641,46.04,46.0
30.72927642707816,46.04,46.0
30.726074515151893,46.04,46.0
30.722873159408486,46.04,46.0
30.71967011604301,46.04,46.0
30.71646421089164,46.04,46.0
30.713261702346717,46.04,46.0
30.710060352706826,46.04,46.0
30.706857269668497,46.04,46.0
30.703653519821085,46.04,46.0
30.700428842544472,46.04,46.0
30.940428842544467,46.0,46.0
31.73089243068688,45.87,46.0
31.315695990943837,45.94,46.0
30.955695990943823,46.0,46.0
30.955695990943823,46.0,46.0
30.712492196082987,46.04,46.0
30.709273143196025,46.04,46.0
30.706071417426983,46.04,46.0
30.702870311927715,46.04,46.0
30.94287031192771,46.0,46.0
30.69966663608543,46.04,46.0
30.696464939308086,46.04,46.0
30.693262648200907,46.04,46.0
30.690055536842266,46.04,46.0
31.112456806564253,45.97,46.0
30.932456806564247,46.0,46.0
30.689254973220745,46.04,46.0
30.686053741836467,46.04,46.0
30.682831214523233,46.04,46.0
30.679629758834757,46.04,46.0
30.67641703605644,46.04,46.0
30.673215510940473,46.04,46.0
30.6700095012664,46.04,46.0
30.66680570411674,46.04,46.0
30.663582484054484,46.04,46.0
30.660376496505656,46.04,46.0
30.90037649650565,46.0,46.0
30.65715252494804,46.04,46.0
30.653934896469035,46.04,46.0
30.650714721298137,46.04,46.0
30.64751322441093,46.04,46.0
30.644310031509317,46.04,46.0
30.641101860427774,46.04,46.0
30.637887559127726,46.04,46.0
30.634684395980752,46.04,46.0
30.631470412063518,46.04,46.0
30.628269091415323,46.04,46.0
30.625068489456094,46.04,46.0
30.621844949722206,46.04,46.0
30.618643684005654,46.04,46.0
30.615442403793253,46.04,46.0
30.612214289474405,46.04,46.0
30.609013426589883,46.04,46.0
30.60581233940116,46.04,46.0
30.60260995674125,46.04,46.0
30.599408065414348,46.04,46.0
30.596193878555216,46.04,46.0
30.592993403243938,46.04,46.0
30.832993403243933,46.0,46.0
30.589787800216595,46.04,46.0
30.586586252212445,46.04,46.0
30.583371699142376,46.04,46.0
30.580151627731244,46.04,46.0
30.82015162773124,46.0,46.0
31.00255360584251,45.97,46.0
30.579348409461893,46.04,46.0
30.576129496192852,46.04,46.0
30.572926257514872,46.04,46.0
30.56972383060447,46.04,46.0
30.566519542121803,46.04,46.0
30.563318448066628,46.04,46.0
30.560116552162086,46.04,46.0
31.34732101879113,45.91,46.0
30.989722527122417,45.97,46.0
31.174524509239124,45.94,46.0
31.179324525260853,45.94,46.0
30.57612126674644,46.04,46.0
30.5729206258773,46.04,46.0
31.177755620765613,45.94,46.0
31.00015769844047,45.97,46.0
30.820157698440465,46.0,46.0
32.1577806262969,45.78,46.0
31.385013047981193,45.91,46.0
31.392214428138665,45.91,46.0
31.399416433143546,45.91,46.0
31.649895015144274,45.87,46.0
31.84270371570576,45.84,46.0
31.4299427240371,45.91,46.0
32.40994955234518,45.75,46.0
32.42997997932425,45.75,46.0
32.085183034324544,45.81,46.0
31.12759873046867,45.97,46.0
32.10280589504232,45.81,46.0
31.75328507461541,45.87,46.0
32.31089089050283,45.78,46.0
31.781356487083364,45.87,46.0
32.338961514091395,45.78,46.0
32.17417907943715,45.81,46.0
32.797393859100254,45.71,46.0
32.820745118331814,45.71,46.0
32.60090422935477,45.75,46.0
32.43852248268118,45.78,46.0
32.456127723693754,45.78,46.0
31.68335695934289,45.91,46.0
32.48095964069357,45.78,46.0
32.31617376689901,45.81,46.0
31.723417119979793,45.91,46.0
32.521025197601226,45.78,46.0
32.538639640808015,45.78,46.0
31.21863964080802,46.0,46.0
31.76584437694543,45.91,46.0
31.77305281410211,45.91,46.0
32.205897290420424,45.84,46.0
31.610701862335134,45.94,46.0
32.40601999263754,45.81,46.0
31.813228719901975,45.91,46.0
32.24605391521443,45.84,46.0
32.076456347656176,45.87,46.0
31.296456347656164,46.0,46.0
33.05968927555075,45.71,46.0
31.502098472022933,45.97,46.0
31.686901564216544,45.94,46.0
31.32690156421653,46.0,46.0
31.509301661491318,45.97,46.0
31.8765108333587,45.91,46.0
32.49172071228018,45.81,46.0
32.32452091369619,45.84,46.0
100.0,45.81,67.0
100.0,45.97,67.0
100.0,45.97,67.0
100.0,46.0,67.0
100.0,46.04,67.0
100.0,46.04,67.0
100.0,46.04,67.0
100.0,46.04,67.0
100.0,46.07,67.0
100.0,46.04,67.0
100.0,46.16,67.0
100.0,46.36,67.0
100.0,46.36,67.0
100.0,46.36,67.0
100.0,46.42,67.0
100.0,46.68,67.0
100.0,46.68,67.0
100.0,46.68,67.0
100.0,46.97,67.0
100.0,47.0,67.0
100.0,47.13,67.0
100.0,47.32,67.0
100.0,47.36,67.0
100.0,47.65,67.0
100.0,47.65,67.0
100.0,47.97,67.0
100.0,48.03,67.0
100.0,48.29,67.0
100.0,48.36,67.0
100.0,48.61,67.0
100.0,48.94,67.0
100.0,48.94,67.0
100.0,49.26,67.0
100.0,49.26,67.0
100.0,49.58,67.0
100.0,49.84,67.0
100.0,49.9,67.0
100.0,50.22,67.0
100.0,50.35,67.0
100.0,50.55,67.0
100.0,50.84,67.0
100.0,50.93,67.0
100.0,51.19,67.0
100.0,51.51,67.0
100.0,51.77,67.0
100.0,51.84,67.0
100.0,52.16,67.0
100.0,52.42,67.0
100.0,52.48,67.0
100.0,52.8,67.0
100.0,53.09,67.0
100.0,53.13,67.0
100.0,53.45,67.0
100.0,53.77,67.0
100.0,53.77,67.0
100.0,54.09,67.0
100.0,54.38,67.0
100.0,54.48,67.0
100.0,54.74,67.0
100.0,55.03,67.0
100.0,55.12,67.0
100.0,55.38,67.0
100.0,55.7,67.0
99.09583246498099,55.86,67.0
98.96038893909444,56.03,67.0
97.89338266391744,56.35,67.0
98.19861792392723,56.44,67.0
97.65070162277212,56.67,67.0
96.5375839395522,56.99,67.0
96.73180252151478,57.09,67.0
96.19091927108754,57.31,67.0
94.96526559524526,57.64,67.0
94.74184642105095,57.8,67.0
94.50913494644155,57.96,67.0
93.28676022720327,58.28,67.0
92.4043005546569,58.54,67.0
92.7168518623351,58.6,67.0
91.80847400932304,58.86,67.0
91.85206152687064,58.96,67.0
90.73634829292288,59.25,67.0
90.38406482429497,59.41,67.0
90.01910495548239,59.57,67.0
88.6680025964736,59.89,67.0
88.44677204036702,60.02,67.0
87.85289259719839,60.21,67.0
86.63295074272148,60.5,67.0
86.72870998973838,60.57,67.0
85.48037386722557,60.86,67.0
84.81888363761895,61.05,67.0
84.50508640937798,61.18,67.0
83.02529443435661,61.5,67.0
83.46639005355827,61.5,67.0
81.90173653392785,61.83,67.0
81.16043706951132,62.02,67.0
80.76854770717614,62.15,67.0
79.82098007907861,62.37,67.0
79.58402170696252,62.47,67.0
78.18358061504357,62.76,67.0
78.34058433456413,62.79,67.0
77.88760914993276,62.92,67.0
76.9991766548156,63.12,67.0
76.94493075523368,63.18,67.0
75.67105721321099,63.44,67.0
75.77364977531425,63.47,67.0
74.47682556095117,63.73,67.0
74.55636891117089,63.76,67.0
73.0525601057052,64.05,67.0
73.10631827831261,64.08,67.0
72.36731726818078,64.24,67.0
71.61541020183552,64.4,67.0
71.82343231945026,64.4,67.0
71.24250855865469,64.53,67.0
70.4673393123626,64.69,67.0
70.40908435668933,64.73,67.0
69.80028447914114,64.86,67.0
68.81645623779289,65.05,67.0
68.97274571323388,65.05,67.0
68.52079264354693,65.15,67.0
67.93949278545372,65.27,67.0
67.46991871433247,65.37,67.0
67.60038826217638,65.37,67.0
66.15006519088737,65.63,67.0
66.07735656242363,65.66,67.0
66.00224918651573,65.69,67.0
66.10772259140006,65.69,67.0
65.78693209915149,65.76,67.0
64.30538096008294,66.02,67.0
64.62729223937976,65.98,67.0
64.46574016571037,66.02,67.0
64.54419282112114,66.02,67.0
64.25789257926932,66.08,67.0
63.35879993553155,66.24,67.0
62.99432874259938,66.31,67.0
62.867191307449225,66.34,67.0
62.92001211624134,66.34,67.0
62.97319898605335,66.34,67.0
62.053274145126245,66.5,67.0
61.12064576377861,66.66,67.0
61.14786670379631,66.66,67.0
61.17507263107292,66.66,67.0
61.202325321578904,66.66,67.0
61.2296515842437,66.66,67.0
61.074498336601174,66.69,67.0
60.49130005493151,66.79,67.0
59.90017007007589,66.89,67.0
59.361781250953555,66.98,67.0
59.545810478210335,66.95,67.0
59.54981357097614,66.95,67.0
59.37142576580035,66.98,67.0
59.55545235519398,66.95,67.0
59.37705335769641,66.98,67.0
59.37865378074634,66.98,67.0
59.38026582374561,66.98,67.0
59.38187831420887,66.98,67.0
59.38348100509632,66.98,67.0
59.38508563690174,66.98,67.0
59.38668715438831,66.98,67.0
59.3882979206084,66.98,67.0
59.38989827766407,66.98,67.0
59.39150063476551,66.98,67.0
59.39310089874256,66.98,67.0
59.39470213890064,66.98,67.0
59.39631450004566,66.98,67.0
59.39791523590076,66.98,67.0
59.39951554260242,66.98,67.0
59.401116562271,66.98,67.0
59.40272723045337,66.98,67.0
59.40433814849842,66.98,67.0
59.405940311050294,66.98,67.0
59.407541731262086,66.98,67.0
59.40914267539966,66.98,67.0
59.41075111999499,66.98,67.0
59.41235151061999,66.98,67.0
59.413961525344725,66.98,67.0
59.4155638832091,66.98,67.0
59.417166799163695,66.98,67.0
59.41876765861499,66.98,67.0
59.42037886047351,66.98,67.0
59.421989606094236,66.98,67.0
59.423589832687256,66.98,67.0
59.42519791641223,66.98,67.0
59.97405622425069,66.89,67.0
59.61805983867633,66.95,67.0
59.80446032695759,66.92,67.0
59.62846190910327,66.95,67.0
59.63249296646106,66.95,67.0
60.42689782447808,66.82,67.0
60.62371060180649,66.79,67.0
60.64052855815873,66.79,67.0
61.44773803920737,66.66,67.0
61.47498793468467,66.66,67.0
61.50230339336387,66.66,67.0
61.529720491218484,66.66,67.0
61.55695434284202,66.66,67.0
61.58420528240195,66.66,67.0
61.61141312923423,66.66,67.0
61.638613382148655,66.66,67.0
61.66582604732505,66.66,67.0
61.69324207515708,66.66,67.0
61.72045451984397,66.66,67.0
61.747683546638406,66.66,67.0
61.77490764484397,66.66,67.0
61.80211912326804,66.66,67.0
61.82946629352561,66.66,67.0
61.856674775886454,66.66,67.0
61.883880307578956,66.66,67.0
61.91119149265281,66.66,67.0
61.93852339725486,66.66,67.0
61.965726691627424,66.66,67.0
61.99296322154991,66.66,67.0
61.837780847549354,66.69,67.0
62.045115631484904,66.66,67.0
62.07235020294181,66.66,67.0
62.28214769840233,66.63,67.0
62.91978369998921,66.53,67.0
63.56540855312333,66.43,67.0
63.00329535560597,66.53,67.0
63.64891913242326,66.43,67.0
63.45162936592093,66.47,67.0
63.49403377342215,66.47,67.0
64.32684172935474,66.34,67.0
63.832484803771834,66.43,67.0
64.06079061279283,66.4,67.0
63.50110492477407,66.5,67.0
64.33155385513294,66.37,67.0
64.19962634201036,66.4,67.0
64.61245437660206,66.34,67.0
64.665279427719,66.34,67.0
64.7180859233855,66.34,67.0
64.7709219642638,66.34,67.0
64.8237683403014,66.34,67.0
64.87681146202075,66.34,67.0
64.9296816303252,66.34,67.0
64.98251614799489,66.34,67.0
65.03567484474172,66.34,67.0
65.08856898155202,66.34,67.0
65.14151300659168,66.34,67.0
65.19440432357777,66.34,67.0
65.24720781059254,66.34,67.0
65.30005782470693,66.34,67.0
65.5353998813628,66.31,67.0
65.83423442440025,66.27,67.0
66.44033298892961,66.18,67.0
67.11399726581564,66.08,67.0
66.82279726581564,66.14,67.0
66.10121462860101,66.27,67.0
66.52446789417262,66.21,67.0
66.77041934642779,66.18,67.0
66.28900341701501,66.27,67.0
66.3474599191665,66.27,67.0
66.4060992387771,66.27,67.0
66.22139536457051,66.31,67.0
66.09442951068867,66.34,67.0
66.3297773317336,66.31,67.0
66.20261668338765,66.34,67.0
66.25556764469135,66.34,67.0
66.30838876819598,66.34,67.0
66.5436524002074,66.31,67.0
66.41662585716236,66.34,67.0
66.46951475715625,66.34,67.0
66.70472300891865,66.31,67.0
66.57762610874164,66.34,67.0
66.63047429752336,66.34,67.0
66.68329513149249,66.34,67.0
66.91890546913135,66.31,67.0
66.79171420555102,66.34,67.0
66.84454645729052,66.34,67.0
66.89735091361987,66.34,67.0
66.95041338386523,66.34,67.0
67.00334679679858,66.34,67.0
67.05656940536485,66.34,67.0
67.10938473815905,66.34,67.0
67.162577386093,66.34,67.0
67.21542045135484,66.34,67.0
67.08617826061234,66.37,67.0
66.52870872669209,66.47,67.0
66.99700411014543,66.4,67.0
66.07220716495502,66.56,67.0
65.86455904788963,66.6,67.0
66.13984079761494,66.56,67.0
65.56718822727194,66.66,67.0
65.5944321241378,66.66,67.0
65.62165636501304,66.66,67.0
65.64925191020957,66.66,67.0
65.67652996997825,66.66,67.0
65.7039125223159,66.66,67.0
65.73120283870688,66.66,67.0
65.75842260494224,66.66,67.0
65.78565370693198,66.66,67.0
65.81290567760459,66.66,67.0
65.84021572780601,66.66,67.0
65.86746007213586,66.66,67.0
65.8948737005233,66.66,67.0
65.92210242252342,66.66,67.0
65.94939044971458,66.66,67.0
65.97665525417321,66.66,67.0
66.00388974132531,66.66,67.0
66.03125317592614,66.66,67.0
66.05847573719016,66.66,67.0
66.08568528957359,66.66,67.0
66.11306190814965,66.66,67.0
