,Time,Ore_amps,Sulfur_tph,O2_scfm,Carbon_in,Sulf_in,CO3_in,O2,CO2,SO2,TCM,FeS2,CaCO3,T1,T2
344,3442.3872310895213,82.03670305178395,9.442060955524337,7300.614243162386,0.8178356094510089,0.6752233259021855,17.902141398502266,19.357953645,40.854631283,5.3284590075,0.18281367455,0.023973500661,17.458326635,1012.2217792340001,1030.9235564120002
345,3452.3941707147815,82.03670305178395,9.442060955524337,7300.614243162386,0.8178356094510089,0.6752233259021855,17.902141398502266,19.317275651,40.890574248,5.3326493387,0.18405166371,0.024148947172,17.553579826,1012.671751712,1031.014046732
346,3462.4011103400417,82.03670305178395,9.442060955524337,7282.5990077118495,0.8178356094510089,0.6752233259021855,17.902141398502266,19.290294219,40.91424925,5.3355772485,0.18524590042,0.024327234281,17.643649205,1012.9748089999999,1031.451504008
347,3472.408049965302,82.03670305178395,9.442060955524337,7282.5990077118495,0.8178356094510089,0.6752233259021855,17.902141398502266,19.272610568,40.9296209,5.337587059,0.18631859374,0.024490191213,17.722265431,1013.1786316579999,1032.00489473
348,3482.414989590562,82.03670305178395,9.442060955524337,7282.5990077118495,0.8178356094510089,0.6752233259021855,17.902141398502266,19.261257538,40.939332693,5.3389611888,0.18723731986,0.024629846358,17.787576482,1013.3156337980001,1032.5550170840002
349,3492.4219292158223,82.03670305178395,9.442060955524337,7282.5990077118495,0.8178356094510089,0.6752233259021855,17.902141398502266,19.25419004,40.945210929,5.3399017623,0.18799761135,0.024744519212,17.840034282,1013.4077012419999,1033.046930192
350,3502.4288688410825,82.03670305178395,9.442060955524337,7282.5990077118495,0.8178356094510089,0.6752233259021855,17.902141398502266,19.249986481,40.948534028,5.3405477944,0.18861062242,0.024835873704,17.881147807,1013.4695696000001,1033.461196574
351,3512.4358084663427,82.03670305178395,9.442060955524337,7282.5990077118495,0.8240471854492969,0.6752233259021855,17.902141398502266,19.247659808,40.950196088,5.3409935854,0.18909489938,0.024907041183,17.912776818,1013.5111473140001,1033.7968440680002
352,3522.4427480916033,82.03670305178395,9.442060955524337,7282.5990077118495,0.8240471854492969,0.6042024767301936,17.902141398502266,19.24653033,40.950816008,5.3413028237,0.1894712548,0.024961540366,17.936758268,1013.5390927819999,1034.061547172
353,3532.4496877168635,82.03670305178395,9.442060955524337,7282.5990077118495,0.8240471854492969,0.6042024767301936,17.902141398502266,19.246136466,40.950814834,5.3415185225,0.18975983707,0.025002715974,17.954731042,1013.5578790220001,1034.266182674
354,3542.4566273421233,86.32152884402697,9.442060955524337,7282.5990077118495,0.8240471854492969,0.6042024767301936,17.902141398502266,19.245298701,40.952873291,5.3397667916,0.1896660535,0.025004825761,17.933471098,1013.2716558919999,1035.285979838
355,3552.4635669673835,86.32152884402697,9.442060955524337,7282.5990077118495,0.8240471854492969,0.6042024767301936,17.902141398502266,19.244599411,40.954954642,5.3378566509,0.189373668,0.024969005761,17.896479512,1013.0254166840001,1035.661323758
356,3562.470506592644,86.32152884402697,9.442060955524337,7282.5990077118495,0.8240471854492969,0.6042024767301936,17.902141398502266,19.24419581,40.956403258,5.3364107749,0.18900235709,0.024914180137,17.85625186,1012.8591733640002,1035.708991898
357,3572.4774462179043,86.32152884402697,9.442060955524337,7282.5990077118495,0.8240471854492969,0.6042024767301936,17.902141398502266,19.243950663,40.957384278,5.3353977817,0.1886226761,0.024854955663,17.818818336,1012.74732752,1035.601118978
358,3582.4843858431645,86.32152884402697,9.442060955524337,7282.5990077118495,0.8240471854492969,0.6042024767301936,17.902141398502266,19.243729817,40.958122963,5.3347028141,0.18827214195,0.024799567362,17.786612471,1012.6721663780002,1035.433054328
359,3592.4913254684243,86.32152884402697,9.442060955524337,7282.5990077118495,0.8240471854492969,0.6042024767301936,17.902141398502266,19.243460801,40.958765114,5.3342282848,0.18796747195,0.024751656659,17.760180186,1012.621677062,1035.2548481360002
360,3602.498265093685,86.32152884402697,9.442060955524337,7282.5990077118495,0.8240471854492969,0.6042024767301936,17.902141398502266,19.24312409,40.959379409,5.3339039073,0.18771310091,0.024712166294,17.739157318,1012.587763694,1035.090520268
361,3612.505204718945,86.32152884402697,9.442060955524337,7282.5990077118495,0.8240471854492969,0.6042024767301936,17.902141398502266,19.24273141,40.959985132,5.3336813439,0.18750677151,0.024680655433,17.722807493,1012.564982876,1034.9496444740003
362,3622.5121443442054,86.32152884402697,9.30551560522206,7282.5990077118495,0.8240471854492969,0.6042024767301936,17.902141398502266,19.383185188,40.872898456,5.2729403618,0.18731170216,0.024635454522,17.718663983,1011.882326486,1034.654876132
363,3632.5190839694656,86.32152884402697,9.30551560522206,7282.5990077118495,0.8240471854492969,0.6042024767301936,17.902141398502266,19.481537487,40.787673124,5.2606000307,0.18715361041,0.024603161581,17.722263996,1011.8117220080001,1034.539328822
364,3642.526023594726,86.32152884402697,9.30551560522206,7282.5990077118495,0.8240471854492969,0.6042024767301936,17.902141398502266,19.5480163,40.725533865,5.2579256109,0.1870311833,0.024582434158,17.729364534,1011.794269658,1034.4614308700002
365,3652.532963219986,93.76075764364705,9.30551560522206,7282.5990077118495,0.8240471854492969,0.6220005444685196,17.992254878470142,19.591058058,40.687154777,5.2539692751,0.18641394671,0.024521373317,17.679062038,1011.271627886,1035.890131478
366,3662.539902845246,93.76075764364705,9.30551560522206,7282.5990077118495,0.8240471854492969,0.6220005444685196,17.992254878470142,19.619165606,40.663030572,5.2502662443,0.1855829812,0.024415044912,17.608139165,1010.8284293120001,1036.28765129
367,3672.5468424705064,93.76075764364705,9.30551560522206,7282.5990077118495,0.8240471854492969,0.6220005444685196,17.992254878470142,19.637713615,40.647371292,5.2475387173,0.18471284442,0.024290395389,17.535599969,1010.5296530180001,1036.1841968840001
368,3682.553782095767,93.76075764364705,9.30551560522206,7282.5990077118495,0.8240471854492969,0.6220005444685196,17.992254878470142,19.649881727,40.637231663,5.2456399097,0.18389884569,0.024168223176,17.470144709,1010.328766376,1035.861903428
